rank	sac_streams	grts_ranking	grts_ranking_draw	segment_id	point_code	segment_id_v1_7	prop_3260
123532	intersecting or downstream	47024086	47024086	2023_123532	47024086_1	1_4_1150	100
5556	outside	47081438	47081438	2023_5556	47081438_1	1_4_1138	100
238742	outside	47104210	47104210	2023_238742	47104210_1	1_4_68	100
166944	intersecting or downstream	47135030	47135030	2023_166944	47135030_1	NA	83
230712	outside	47175634	47175634	2023_230712	47175634_1	NA	55
143070	intersecting or downstream	47187666	47187666	2023_143070	47187666_1	NA	62
39427	intersecting or downstream	47262194	47262194	2023_39427	47262194_1	NA	100
39495	intersecting or downstream	47305970	47305970	2023_39495	47305970_1	1_4_1803	100
212375	intersecting or downstream	47330738	47330738	2023_212375	47330738_1	NA	100
166816	outside	47398446	47398446	2023_166816	47398446_1	NA	8
81102	intersecting or downstream	47416194	47416194	2023_81102	47416194_1	NA	96
166742	outside	47428854	47428854	2023_166742	47428854_1	1_7_30999	100
252554	outside	47466998	47466998	2023_252554	47466998_1	1_4_710	100
5595	outside	47581150	47581150	2023_5595	47581150_1	NA	100
39255	intersecting or downstream	47593810	47593810	2023_39255	47593810_1	1_4_149	100
212361	intersecting or downstream	47602354	47602354	2023_212361	47602354_1	1_4_334	100
123599	intersecting or downstream	47621110	47621110	2023_123599	47621110_1	1_7_23096	100
189549	intersecting or downstream	47627526	47627526	2023_189549	47627526_1	1_4_1784	84
39148	intersecting or downstream	47774802	47774802	2023_39148	47774802_1	1_7_8846	100
76254	intersecting or downstream	47796566	47796566	2023_76254	47796566_1	NA	100
238586	intersecting or downstream	47804690	47804690	2023_238586	47804690_1	1_4_1160	100
241472	intersecting or downstream	47856786	47856786	2023_241472	47856786_1	1_7_26180	41
255385	intersecting or downstream	47898130	47898130	2023_255385	47898130_1	1_4_1155	100
226445	outside	47910162	47910162	2023_226445	47910162_1	1_4_1066	100
230704	outside	47994834	47994834	2023_230704	47994834_1	NA	100
206711	outside	47996022	47996022	2023_206711	47996022_1	NA	100
39293	intersecting or downstream	48009554	48009554	2023_39293	48009554_1	1_4_187	100
213780	intersecting or downstream	48109650	48109650	2023_213780	48109650_1	1_4_57	100
212371	intersecting or downstream	48117170	48117170	2023_212371	48117170_1	1_4_344	87
39361	intersecting or downstream	48123378	48123378	2023_39361	48123378_1	1_4_255	100
238745	outside	48169170	48169170	2023_238745	48169170_1	1_4_71	100
45960	intersecting or downstream	48215926	48215926	2023_45960	48215926_1	NA	94
123465	intersecting or downstream	48219094	48219094	2023_123465	48219094_1	1_7_18088	100
259127	intersecting or downstream	48233718	48233718	2023_259127	48233718_1	NA	100
39179	intersecting or downstream	48279634	48279634	2023_39179	48279634_1	NA	100
39084	intersecting or downstream	48291218	48291218	2023_39084	48291218_1	NA	100
113055	outside	48312566	48312566	2023_113055	48312566_1	NA	100
259128	intersecting or downstream	48364790	48364790	2023_259128	48364790_1	NA	100
206720	outside	48381046	48381046	2023_206720	48381046_1	NA	102
9546	outside	48389057	48389057	2023_9546	48389057_1	NA	100
166796	outside	48422446	48422446	2023_166796	48422446_1	1_4_1430	100
39310	intersecting or downstream	48423250	48423250	2023_39310	48423250_1	1_4_204	100
39501	intersecting or downstream	48465138	48465138	2023_39501	48465138_1	1_4_1797	100
5589	outside	48482270	48482270	2023_5589	48482270_1	NA	100
252506	outside	48495094	48495094	2023_252506	48495094_1	1_4_1634	100
224926	intersecting or downstream	48506742	48506742	2023_224926	48506742_1	NA	100
252553	outside	48515574	48515574	2023_252553	48515574_1	NA	100
144039	outside	48587990	48587990	2023_144039	48587990_1	1_7_209216	98
238611	intersecting or downstream	48636178	48636178	2023_238611	48636178_1	NA	100
169154	outside	48651014	48651014	2023_169154	48651014_1	NA	100
238641	intersecting or downstream	48651026	48651026	2023_238641	48651026_1	1_4_897	100
38401	outside	48669942	48669942	2023_38401	48669942_1	NA	4
39184	intersecting or downstream	48672850	48672850	2023_39184	48672850_1	NA	100
39499	intersecting or downstream	48682226	48682226	2023_39499	48682226_1	1_4_1799	100
238557	intersecting or downstream	48707858	48707858	2023_238557	48707858_1	1_4_98	77
194188	intersecting or downstream	48795062	48795062	2023_194188	48795062_1	NA	100
249716	outside	48834166	48834166	2023_249716	48834166_1	1_4_883	100
90387	intersecting or downstream	48840094	48840094	2023_90387	48840094_1	1_4_1644	90
39090	intersecting or downstream	48860242	48860242	2023_39090	48860242_1	NA	100
144037	outside	48899286	48899286	2023_144037	48899286_1	1_7_209218	100
39321	intersecting or downstream	48915794	48915794	2023_39321	48915794_1	NA	100
84207	outside	48943037	48943037	2023_84207	48943037_1	NA	4
38448	outside	48967214	48967214	2023_38448	48967214_1	NA	100
39055	intersecting or downstream	48990690	48990690	2023_39055	48990690_1	1_4_971	100
224822	intersecting or downstream	49126902	49126902	2023_224822	49126902_1	1_4_1399	100
238757	outside	49168594	49168594	2023_238757	49168594_1	1_4_83	100
213811	intersecting or downstream	49169234	49169234	2023_213811	49169234_1	1_4_53	100
226443	outside	49220882	49220882	2023_226443	49220882_1	NA	100
255405	intersecting or downstream	49278482	49278482	2023_255405	49278482_1	1_4_869	100
206664	outside	49339254	49339254	2023_206664	49339254_1	NA	100
238583	intersecting or downstream	49377554	49377554	2023_238583	49377554_1	1_4_1055	100
238761	outside	49380562	49380562	2023_238761	49380562_1	NA	100
32535	outside	49468854	49468854	2023_32535	49468854_1	NA	63
144620	intersecting or downstream	49497874	49497874	2023_144620	49497874_1	1_4_498	100
144636	intersecting or downstream	49539282	49539282	2023_144636	49539282_1	1_7_15879	97
256604	intersecting or downstream	49551842	49551842	2023_256604	49551842_1	NA	57
39454	intersecting or downstream	49560050	49560050	2023_39454	49560050_1	NA	100
39177	intersecting or downstream	49606738	49606738	2023_39177	49606738_1	NA	100
39467	intersecting or downstream	49609202	49609202	2023_39467	49609202_1	1_4_1831	100
123493	intersecting or downstream	49652694	49652694	2023_123493	49652694_1	1_7_19799	100
39405	intersecting or downstream	49679858	49679858	2023_39405	49679858_1	1_7_20158	100
104305	outside	49711454	49711454	2023_104305	49711454_1	1_4_1517	100
144033	outside	49816790	49816790	2023_144033	49816790_1	NA	100
39471	intersecting or downstream	49871346	49871346	2023_39471	49871346_1	NA	100
33417	intersecting or downstream	49872342	49872342	2023_33417	49872342_1	1_7_32151	100
144052	outside	49890518	49890518	2023_144052	49890518_1	NA	100
180395	intersecting or downstream	50013117	50013117	2023_180395	50013117_1	1_7_210212	100
123485	intersecting or downstream	50025430	50025430	2023_123485	50025430_1	1_4_461	100
5578	outside	50038750	50038750	2023_5578	50038750_1	NA	100
79220	outside	50058966	50058966	2023_79220	50058966_1	NA	100
259132	intersecting or downstream	50199798	50199798	2023_259132	50199798_1	NA	100
218836	outside	50201474	50201474	2023_218836	50201474_1	1_4_36	100
76249	intersecting or downstream	50286934	50286934	2023_76249	50286934_1	NA	102
123582	intersecting or downstream	50288374	50288374	2023_123582	50288374_1	1_7_18095	100
123504	intersecting or downstream	50291670	50291670	2023_123504	50291670_1	1_4_456	100
224949	intersecting or downstream	50313078	50313078	2023_224949	50313078_1	NA	100
5600	intersecting or downstream	50333662	50333662	2023_5600	50333662_1	NA	102
83576	intersecting or downstream	50338542	50338542	2023_83576	50338542_1	NA	100
39202	intersecting or downstream	50339922	50339922	2023_39202	50339922_1	NA	100
39468	intersecting or downstream	50395634	50395634	2023_39468	50395634_1	1_4_1830	100
113054	outside	50409718	50409718	2023_113054	50409718_1	1_7_47412	77
144616	intersecting or downstream	50415378	50415378	2023_144616	50415378_1	1_4_494	100
143996	outside	50435286	50435286	2023_143996	50435286_1	NA	100
144011	outside	50451670	50451670	2023_144011	50451670_1	NA	100
238607	intersecting or downstream	50471186	50471186	2023_238607	50471186_1	1_4_911	100
123588	intersecting or downstream	50484982	50484982	2023_123588	50484982_1	NA	100
5605	intersecting or downstream	50524126	50524126	2023_5605	50524126_1	1_7_28260	90
94829	outside	50530806	50530806	2023_94829	50530806_1	NA	18
39391	intersecting or downstream	50648562	50648562	2023_39391	50648562_1	1_4_285	100
224918	intersecting or downstream	50669430	50669430	2023_224918	50669430_1	NA	100
123496	intersecting or downstream	50701270	50701270	2023_123496	50701270_1	NA	100
123601	intersecting or downstream	50766838	50766838	2023_123601	50766838_1	1_7_23094	100
39349	intersecting or downstream	50802162	50802162	2023_39349	50802162_1	NA	100
39069	intersecting or downstream	50809314	50809314	2023_39069	50809314_1	NA	100
213944	intersecting or downstream	50891346	50891346	2023_213944	50891346_1	NA	53
175056	intersecting or downstream	50915393	50915393	2023_175056	50915393_1	1_4_1015	100
249717	outside	50931318	50931318	2023_249717	50931318_1	1_4_884	100
39503	intersecting or downstream	50971890	50971890	2023_39503	50971890_1	1_4_1795	100
255379	intersecting or downstream	50978322	50978322	2023_255379	50978322_1	1_4_727	100
209497	outside	50998738	50998738	2023_209497	50998738_1	1_4_1491	100
144580	intersecting or downstream	51012370	51012370	2023_144580	51012370_1	NA	96
123690	intersecting or downstream	51049718	51049718	2023_123690	51049718_1	1_4_314	100
255393	intersecting or downstream	51080722	51080722	2023_255393	51080722_1	NA	41
39424	intersecting or downstream	51096050	51096050	2023_39424	51096050_1	1_7_20139	100
37818	outside	51101302	51101302	2023_37818	51101302_1	NA	65
241628	intersecting or downstream	51108818	51108818	2023_241628	51108818_1	NA	39
123783	intersecting or downstream	51200982	51200982	2023_123783	51200982_1	1_7_11710	100
39063	intersecting or downstream	51218914	51218914	2023_39063	51218914_1	NA	100
39397	intersecting or downstream	51236338	51236338	2023_39397	51236338_1	1_4_291	100
238521	intersecting or downstream	51300626	51300626	2023_238521	51300626_1	NA	100
39191	intersecting or downstream	51322962	51322962	2023_39191	51322962_1	NA	100
76248	intersecting or downstream	51335510	51335510	2023_76248	51335510_1	NA	100
213842	intersecting or downstream	51386194	51386194	2023_213842	51386194_1	NA	100
255352	intersecting or downstream	51425810	51425810	2023_255352	51425810_1	1_4_431	24
212354	intersecting or downstream	51468978	51468978	2023_212354	51468978_1	1_4_327	100
39087	intersecting or downstream	51481682	51481682	2023_39087	51481682_1	NA	100
260189	intersecting or downstream	51515538	51515538	2023_260189	51515538_1	1_7_18803	100
39192	intersecting or downstream	51585106	51585106	2023_39192	51585106_1	1_7_7749	100
39213	intersecting or downstream	51609682	51609682	2023_39213	51609682_1	NA	100
259135	intersecting or downstream	51612918	51612918	2023_259135	51612918_1	NA	100
39295	intersecting or downstream	51646802	51646802	2023_39295	51646802_1	1_4_189	100
218759	intersecting or downstream	51717554	51717554	2023_218759	51717554_1	NA	100
76258	intersecting or downstream	51728726	51728726	2023_76258	51728726_1	1_4_590	100
104307	outside	51743070	51743070	2023_104307	51743070_1	1_7_26737	38
143998	outside	51746006	51746006	2023_143998	51746006_1	NA	100
39166	intersecting or downstream	51769426	51769426	2023_39166	51769426_1	NA	100
39122	intersecting or downstream	51782050	51782050	2023_39122	51782050_1	1_7_8872	100
144049	outside	51791062	51791062	2023_144049	51791062_1	NA	100
39132	intersecting or downstream	51798434	51798434	2023_39132	51798434_1	1_7_8862	100
39185	intersecting or downstream	51818578	51818578	2023_39185	51818578_1	NA	100
206661	outside	51829622	51829622	2023_206661	51829622_1	NA	54
39302	intersecting or downstream	51843410	51843410	2023_39302	51843410_1	1_4_196	100
166827	outside	51887662	51887662	2023_166827	51887662_1	1_4_1451	100
209484	outside	51916242	51916242	2023_209484	51916242_1	1_4_1478	65
231527	intersecting or downstream	51947474	51947474	2023_231527	51947474_1	NA	100
224927	intersecting or downstream	51963766	51963766	2023_224927	51963766_1	NA	100
123452	intersecting or downstream	52018902	52018902	2023_123452	52018902_1	1_7_9437	100
99521	outside	52023414	52023414	2023_99521	52023414_1	NA	100
194179	intersecting or downstream	52034998	52034998	2023_194179	52034998_1	NA	100
39346	intersecting or downstream	52096498	52096498	2023_39346	52096498_1	NA	100
144625	intersecting or downstream	52111570	52111570	2023_144625	52111570_1	1_4_503	100
39364	intersecting or downstream	52121074	52121074	2023_39364	52121074_1	1_4_258	100
123486	intersecting or downstream	52122582	52122582	2023_123486	52122582_1	1_4_462	100
123595	intersecting or downstream	52143094	52143094	2023_123595	52143094_1	NA	100
209486	outside	52178386	52178386	2023_209486	52178386_1	1_4_1480	100
230703	outside	52189138	52189138	2023_230703	52189138_1	NA	100
123576	intersecting or downstream	52201206	52201206	2023_123576	52201206_1	1_7_18422	100
56558	intersecting or downstream	52239346	52239346	2023_56558	52239346_1	NA	100
218764	intersecting or downstream	52241842	52241842	2023_218764	52241842_1	1_4_12	100
224939	intersecting or downstream	52291446	52291446	2023_224939	52291446_1	NA	100
39360	intersecting or downstream	52317682	52317682	2023_39360	52317682_1	1_4_254	100
38424	outside	52337910	52337910	2023_38424	52337910_1	1_4_660	79
224933	intersecting or downstream	52422518	52422518	2023_224933	52422518_1	NA	100
206694	outside	52436086	52436086	2023_206694	52436086_1	NA	100
39379	intersecting or downstream	52518386	52518386	2023_39379	52518386_1	NA	100
205799	intersecting or downstream	52530162	52530162	2023_205799	52530162_1	NA	68
39401	intersecting or downstream	52547058	52547058	2023_39401	52547058_1	1_7_20162	100
39431	intersecting or downstream	52636146	52636146	2023_39431	52636146_1	1_4_1867	100
206691	outside	52650102	52650102	2023_206691	52650102_1	NA	100
39418	intersecting or downstream	52668914	52668914	2023_39418	52668914_1	1_7_20145	100
123685	intersecting or downstream	52688118	52688118	2023_123685	52688118_1	1_7_29355	100
206722	outside	52837494	52837494	2023_206722	52837494_1	1_4_1207	71
224812	intersecting or downstream	52858358	52858358	2023_224812	52858358_1	1_4_1389	100
219278	outside	52875457	52875457	2023_219278	52875457_1	1_4_1369	100
39367	intersecting or downstream	52907506	52907506	2023_39367	52907506_1	NA	100
250734	outside	52940774	52940774	2023_250734	52940774_1	1_7_202292	51
39472	intersecting or downstream	52951538	52951538	2023_39472	52951538_1	NA	100
104294	outside	53000542	53000542	2023_104294	53000542_1	1_4_1650	54
92547	intersecting or downstream	53014321	53014321	2023_92547	53014321_1	NA	100
45970	intersecting or downstream	53035894	53035894	2023_45970	53035894_1	NA	100
40650	intersecting or downstream	53110646	53110646	2023_40650	53110646_1	1_4_835	89
39458	intersecting or downstream	53115378	53115378	2023_39458	53115378_1	1_4_1840	100
39065	intersecting or downstream	53119458	53119458	2023_39065	53119458_1	NA	100
39258	intersecting or downstream	53127506	53127506	2023_39258	53127506_1	1_4_152	100
39435	intersecting or downstream	53160434	53160434	2023_39435	53160434_1	1_4_1863	100
241607	intersecting or downstream	53282770	53282770	2023_241607	53282770_1	NA	30
113058	outside	53293302	53293302	2023_113058	53293302_1	NA	100
124217	intersecting or downstream	53352310	53352310	2023_124217	53352310_1	1_7_31126	100
218785	intersecting or downstream	53366194	53366194	2023_218785	53366194_1	1_4_1026	100
209506	outside	53505490	53505490	2023_209506	53505490_1	1_4_1500	100
166817	outside	53526062	53526062	2023_166817	53526062_1	NA	15
39490	intersecting or downstream	53531890	53531890	2023_39490	53531890_1	NA	100
144058	outside	53560534	53560534	2023_144058	53560534_1	NA	100
90097	intersecting or downstream	53565998	53565998	2023_90097	53565998_1	1_7_40977	100
39206	intersecting or downstream	53575762	53575762	2023_39206	53575762_1	NA	100
38388	outside	53589238	53589238	2023_38388	53589238_1	NA	102
39438	intersecting or downstream	53594610	53594610	2023_39438	53594610_1	NA	100
39399	intersecting or downstream	53595634	53595634	2023_39399	53595634_1	1_4_293	100
169161	outside	53598982	53598982	2023_169161	53598982_1	NA	100
260218	intersecting or downstream	53634194	53634194	2023_260218	53634194_1	1_7_18774	54
252524	outside	53639670	53639670	2023_252524	53639670_1	1_4_689	100
5570	outside	53651422	53651422	2023_5570	53651422_1	NA	100
200564	intersecting or downstream	53688214	53688214	2023_200564	53688214_1	NA	100
99526	outside	53727350	53727350	2023_99526	53727350_1	NA	100
39390	intersecting or downstream	53794290	53794290	2023_39390	53794290_1	1_4_284	100
92052	intersecting or downstream	53811510	53811510	2023_92052	53811510_1	NA	27
224920	intersecting or downstream	53815158	53815158	2023_224920	53815158_1	NA	100
238764	outside	53837010	53837010	2023_238764	53837010_1	NA	100
206673	outside	53898102	53898102	2023_206673	53898102_1	NA	98
76250	intersecting or downstream	53956950	53956950	2023_76250	53956950_1	NA	100
123585	intersecting or downstream	53958390	53958390	2023_123585	53958390_1	1_4_446	100
218802	intersecting or downstream	54025650	54025650	2023_218802	54025650_1	1_4_1043	100
33412	intersecting or downstream	54033878	54033878	2023_33412	54033878_1	NA	100
103405	intersecting or downstream	54069046	54069046	2023_103405	54069046_1	NA	100
238746	outside	54132946	54132946	2023_238746	54132946_1	NA	100
39119	intersecting or downstream	54133154	54133154	2023_39119	54133154_1	1_7_8875	100
123450	intersecting or downstream	54197974	54197974	2023_123450	54197974_1	NA	80
5552	outside	54214589	54214589	2023_5552	54214589_1	NA	100
144622	intersecting or downstream	54216466	54216466	2023_144622	54216466_1	1_4_500	100
123501	intersecting or downstream	54223830	54223830	2023_123501	54223830_1	NA	100
39054	intersecting or downstream	54233570	54233570	2023_39054	54233570_1	1_4_972	100
39298	intersecting or downstream	54268242	54268242	2023_39298	54268242_1	NA	100
226471	outside	54402322	54402322	2023_226471	54402322_1	1_4_889	100
206687	outside	54419574	54419574	2023_206687	54419574_1	NA	100
39319	intersecting or downstream	54420818	54420818	2023_39319	54420818_1	1_4_213	100
216088	intersecting or downstream	54424402	54424402	2023_216088	54424402_1	NA	100
56561	intersecting or downstream	54525938	54525938	2023_56561	54525938_1	1_7_119643	100
56554	intersecting or downstream	54598642	54598642	2023_56554	54598642_1	NA	4
220151	intersecting or downstream	54615190	54615190	2023_220151	54615190_1	NA	100
39210	intersecting or downstream	54689874	54689874	2023_39210	54689874_1	NA	100
39043	intersecting or downstream	54749666	54749666	2023_39043	54749666_1	NA	100
238637	intersecting or downstream	54758162	54758162	2023_238637	54758162_1	1_4_941	100
255371	intersecting or downstream	54812178	54812178	2023_255371	54812178_1	1_4_719	100
33363	outside	54831990	54831990	2023_33363	54831990_1	NA	100
39196	intersecting or downstream	54861906	54861906	2023_39196	54861906_1	NA	100
123664	intersecting or downstream	54870262	54870262	2023_123664	54870262_1	NA	96
39172	intersecting or downstream	54882386	54882386	2023_39172	54882386_1	1_7_7769	100
123505	intersecting or downstream	54944726	54944726	2023_123505	54944726_1	1_4_457	100
39051	intersecting or downstream	55040482	55040482	2023_39051	55040482_1	1_4_975	100
33366	outside	55094134	55094134	2023_33366	55094134_1	NA	61
39470	intersecting or downstream	55114226	55114226	2023_39470	55114226_1	NA	100
216183	intersecting or downstream	55125474	55125474	2023_216183	55125474_1	1_7_8071	100
46038	outside	55134838	55134838	2023_46038	55134838_1	1_7_55008	100
144007	outside	55170262	55170262	2023_144007	55170262_1	NA	92
255378	intersecting or downstream	55172626	55172626	2023_255378	55172626_1	1_4_726	100
47688	intersecting or downstream	55176030	55176030	2023_47688	55176030_1	NA	100
213784	intersecting or downstream	55187538	55187538	2023_213784	55187538_1	NA	96
72202	outside	55195393	55195393	2023_72202	55195393_1	NA	97
175048	intersecting or downstream	55224385	55224385	2023_175048	55224385_1	NA	100
39433	intersecting or downstream	55257586	55257586	2023_39433	55257586_1	1_4_1865	100
206719	outside	55262326	55262326	2023_206719	55262326_1	NA	100
206708	outside	55270518	55270518	2023_206708	55270518_1	NA	100
218805	intersecting or downstream	55287218	55287218	2023_218805	55287218_1	NA	100
39344	intersecting or downstream	55303666	55303666	2023_39344	55303666_1	NA	100
5549	outside	55394237	55394237	2023_5549	55394237_1	1_4_1131	100
166813	outside	55422510	55422510	2023_166813	55422510_1	NA	100
39164	intersecting or downstream	55475282	55475282	2023_39164	55475282_1	NA	100
166859	outside	55514862	55514862	2023_166859	55514862_1	NA	100
144020	outside	55530710	55530710	2023_144020	55530710_1	NA	100
90381	intersecting or downstream	55557534	55557534	2023_90381	55557534_1	NA	100
39085	intersecting or downstream	55631250	55631250	2023_39085	55631250_1	NA	100
90098	intersecting or downstream	55663150	55663150	2023_90098	55663150_1	NA	52
206672	outside	55733110	55733110	2023_206672	55733110_1	NA	95
259136	intersecting or downstream	55807222	55807222	2023_259136	55807222_1	NA	100
38389	outside	55817462	55817462	2023_38389	55817462_1	1_4_306	100
5590	outside	55822302	55822302	2023_5590	55822302_1	NA	100
226466	outside	55823634	55823634	2023_226466	55823634_1	1_4_1087	100
238615	intersecting or downstream	55910674	55910674	2023_238615	55910674_1	NA	49
123543	intersecting or downstream	56031190	56031190	2023_123543	56031190_1	1_4_602	100
224760	intersecting or downstream	56051190	56051190	2023_224760	56051190_1	NA	100
206653	outside	56056694	56056694	2023_206653	56056694_1	1_4_557	53
123615	intersecting or downstream	56121334	56121334	2023_123615	56121334_1	1_4_1713	45
39182	intersecting or downstream	56143954	56143954	2023_39182	56143954_1	NA	100
5568	outside	56207326	56207326	2023_5568	56207326_1	NA	100
144008	outside	56218838	56218838	2023_144008	56218838_1	NA	100
39305	intersecting or downstream	56234322	56234322	2023_39305	56234322_1	1_4_199	100
40651	intersecting or downstream	56256374	56256374	2023_40651	56256374_1	NA	36
143787	outside	56260470	56260470	2023_143787	56260470_1	1_7_50908	100
255413	intersecting or downstream	56290834	56290834	2023_255413	56290834_1	NA	100
153228	intersecting or downstream	56392902	56392902	2023_153228	56392902_1	1_7_165464	100
83583	intersecting or downstream	56433390	56433390	2023_83583	56433390_1	NA	100
39081	intersecting or downstream	56478178	56478178	2023_39081	56478178_1	1_7_8892	100
39315	intersecting or downstream	56534354	56534354	2023_39315	56534354_1	1_4_209	100
226476	outside	56565010	56565010	2023_226476	56565010_1	1_4_894	100
56560	intersecting or downstream	56623090	56623090	2023_56560	56623090_1	1_7_119644	100
206693	outside	56630390	56630390	2023_206693	56630390_1	1_4_1178	100
255431	outside	56655890	56655890	2023_255431	56655890_1	NA	100
39178	intersecting or downstream	56668242	56668242	2023_39178	56668242_1	1_7_7763	100
123469	intersecting or downstream	56673238	56673238	2023_123469	56673238_1	1_7_18084	100
238506	intersecting or downstream	56709994	56709994	2023_238506	56709994_1	NA	100
39400	intersecting or downstream	56741362	56741362	2023_39400	56741362_1	1_7_20163	100
9545	outside	56777665	56777665	2023_9545	56777665_1	NA	100
216079	intersecting or downstream	56808594	56808594	2023_216079	56808594_1	1_4_508	100
76252	intersecting or downstream	56840534	56840534	2023_76252	56840534_1	NA	100
90118	intersecting or downstream	56842798	56842798	2023_90118	56842798_1	NA	100
39271	intersecting or downstream	56846674	56846674	2023_39271	56846674_1	1_4_165	100
249683	intersecting or downstream	56854390	56854390	2023_249683	56854390_1	1_4_1405	100
255477	outside	56865810	56865810	2023_255477	56865810_1	NA	100
255342	intersecting or downstream	56963602	56963602	2023_255342	56963602_1	1_4_440	100
238651	intersecting or downstream	56974098	56974098	2023_238651	56974098_1	NA	32
39155	intersecting or downstream	56982610	56982610	2023_39155	56982610_1	NA	100
39492	intersecting or downstream	57005298	57005298	2023_39492	57005298_1	1_4_1806	100
255375	intersecting or downstream	57007634	57007634	2023_255375	57007634_1	1_4_723	99
221107	intersecting or downstream	57023474	57023474	2023_221107	57023474_1	1_7_19226	34
238610	intersecting or downstream	57024786	57024786	2023_238610	57024786_1	NA	100
123584	intersecting or downstream	57104118	57104118	2023_123584	57104118_1	1_4_445	100
238523	intersecting or downstream	57116946	57116946	2023_238523	57116946_1	1_4_1114	100
92049	intersecting or downstream	57137462	57137462	2023_92049	57137462_1	1_7_211285	100
83575	intersecting or downstream	57154286	57154286	2023_83575	57154286_1	NA	100
39456	intersecting or downstream	57162226	57162226	2023_39456	57162226_1	1_4_1842	100
39109	intersecting or downstream	57180578	57180578	2023_39109	57180578_1	1_7_8885	100
218839	outside	57197442	57197442	2023_218839	57197442_1	1_4_547	37
124213	intersecting or downstream	57284470	57284470	2023_124213	57284470_1	1_7_31046	102
123691	intersecting or downstream	57341174	57341174	2023_123691	57341174_1	1_7_29349	70
79221	outside	57398998	57398998	2023_79221	57398998_1	NA	100
111617	intersecting or downstream	57408814	57408814	2023_111617	57408814_1	NA	100
241606	intersecting or downstream	57477074	57477074	2023_241606	57477074_1	NA	77
224940	intersecting or downstream	57534326	57534326	2023_224940	57534326_1	NA	100
39141	intersecting or downstream	57539666	57539666	2023_39141	57539666_1	NA	100
143393	outside	57541878	57541878	2023_143393	57541878_1	NA	22
203455	intersecting or downstream	57547942	57547942	2023_203455	57547942_1	1_7_1593	100
123463	intersecting or downstream	57656278	57656278	2023_123463	57656278_1	NA	100
39216	intersecting or downstream	57704530	57704530	2023_39216	57704530_1	NA	100
238545	intersecting or downstream	57735442	57735442	2023_238545	57735442_1	1_4_782	100
206731	outside	57736310	57736310	2023_206731	57736310_1	NA	100
90385	intersecting or downstream	57752990	57752990	2023_90385	57752990_1	1_4_1642	100
255427	outside	57753618	57753618	2023_255427	57753618_1	NA	100
212350	intersecting or downstream	57828274	57828274	2023_212350	57828274_1	1_4_323	100
143785	outside	57833334	57833334	2023_143785	57833334_1	1_7_50529	28
50568	outside	57884022	57884022	2023_50568	57884022_1	NA	25
39443	intersecting or downstream	57985522	57985522	2023_39443	57985522_1	1_4_1855	100
39466	intersecting or downstream	57997810	57997810	2023_39466	57997810_1	1_4_1832	100
103404	intersecting or downstream	58001206	58001206	2023_103404	58001206_1	NA	100
238754	outside	58015954	58015954	2023_238754	58015954_1	NA	100
259143	intersecting or downstream	58166518	58166518	2023_259143	58166518_1	NA	44
39274	intersecting or downstream	58206546	58206546	2023_39274	58206546_1	NA	100
238503	intersecting or downstream	58217322	58217322	2023_238503	58217322_1	NA	100
39354	intersecting or downstream	58273266	58273266	2023_39354	58273266_1	1_4_248	100
213837	intersecting or downstream	58287954	58287954	2023_213837	58287954_1	NA	100
38431	outside	58301686	58301686	2023_38431	58301686_1	NA	7
238759	outside	58343634	58343634	2023_238759	58343634_1	1_4_85	100
216084	intersecting or downstream	58356562	58356562	2023_216084	58356562_1	NA	100
103395	intersecting or downstream	58363702	58363702	2023_103395	58363702_1	NA	18
123686	intersecting or downstream	58455286	58455286	2023_123686	58455286_1	1_7_29354	100
39272	intersecting or downstream	58468690	58468690	2023_39272	58468690_1	1_4_166	100
103403	intersecting or downstream	58525494	58525494	2023_103403	58525494_1	NA	100
83581	intersecting or downstream	58530542	58530542	2023_83581	58530542_1	1_7_46209	100
113036	outside	58630390	58630390	2023_113036	58630390_1	NA	100
39073	intersecting or downstream	58706402	58706402	2023_39073	58706402_1	NA	100
216180	intersecting or downstream	58713570	58713570	2023_216180	58713570_1	1_7_8074	100
213844	intersecting or downstream	58726226	58726226	2023_213844	58726226_1	NA	47
39444	intersecting or downstream	58771954	58771954	2023_39444	58771954_1	1_4_1854	100
226454	outside	58789138	58789138	2023_226454	58789138_1	1_4_1075	100
143997	outside	58823894	58823894	2023_143997	58823894_1	NA	100
45965	intersecting or downstream	58835830	58835830	2023_45965	58835830_1	NA	100
123027	outside	58840502	58840502	2023_123027	58840502_1	NA	91
238750	outside	58851538	58851538	2023_238750	58851538_1	1_4_76	100
123528	intersecting or downstream	58886102	58886102	2023_123528	58886102_1	NA	100
40013	outside	58938782	58938782	2023_40013	58938782_1	NA	100
123612	intersecting or downstream	59004918	59004918	2023_123612	59004918_1	NA	100
123579	intersecting or downstream	59016950	59016950	2023_123579	59016950_1	1_7_18098	100
144003	outside	59020502	59020502	2023_144003	59020502_1	NA	89
39480	intersecting or downstream	59083506	59083506	2023_39480	59083506_1	1_4_1818	100
5593	outside	59115486	59115486	2023_5593	59115486_1	NA	100
218786	intersecting or downstream	59133362	59133362	2023_218786	59133362_1	1_4_1027	100
39500	intersecting or downstream	59167986	59167986	2023_39500	59167986_1	1_4_1798	100
241021	intersecting or downstream	59262098	59262098	2023_241021	59262098_1	NA	4
255368	intersecting or downstream	59268626	59268626	2023_255368	59268626_1	NA	79
