sampling_unit_code	polygon_id	type	grts_ranking	grts_ranking_draw	source	area_class	sac
OVLBLE0139	OVLBLE0139	33	64173961	64173961	assessments monitoring cycle 1	1	1
LIMHSL0036	LIMHSL0036	33	64628786	64628786	original sample frame	1	0
LIMOPG0082	LIMOPG0082	33	64825938	64825938	watersurfaces_hab_v5	1	1
ANTANT0549	ANTANT0549	33	65022249	65022249	original sample frame	2	0
LIMMSK0158	LIMMSK0158	33	65112466	65112466	watersurfaces_hab_v5	1	1
LIMKIN0239	LIMKIN0239	33	65182178	65182178	watersurfaces_hab_v5	3	1
OVLDNL0064	OVLDNL0064	33	65345529	65345529	original sample frame	1	0
LIMDPB0249	LIMDPB0249	33	65345842	65345842	watersurfaces_hab_v5	1	1
VBRARS0136	VBRARS0136	33	65511558	65511558	watersurfaces_hab_v5	1	1
LIMMGR0027	LIMMGR0027	33	65514450	65514450	watersurfaces_hab_v5	1	1
LIMMSK0347	LIMMSK0347	33	65537874	65537874	watersurfaces_hab_v5	1	0
LIMBIL0061	LIMBIL0061	33	65562418	65562418	watersurfaces_hab_v5	1	1
387431_v2023	387431_v2023	33	65690790	65690790	watersurfaces_hab_v5	1	1
LIMLUM0301	LIMLUM0301	33	65963446	65963446	original sample frame	1	0
ANTMOL0144	ANTMOL0144	33	66178166	66178166	watersurfaces_hab_v5	1	1
OVLDND0330	OVLDND0330	33	66285225	66285225	original sample frame	1	0
VBRSZI0244	VBRSZI0244	33	66544950	66544950	original sample frame	1	1
WVLDIK0774	WVLDIK0774	33	66690545	66690545	watersurfaces_hab_v5	1	0
ANTGEE0076	ANTGEE0076	33	66705142	66705142	original sample frame	1	1
LIMBOC0073	LIMBOC0073	33	66881042	66881042	watersurfaces_hab_v5	1	0
LIMHLN0068	LIMHLN0068	33	66886710	66886710	original sample frame/assessments monitoring cycle 1	1	1
VBRDIE0375	VBRDIE0375	33	66911286	66911286	watersurfaces_hab_v5	1	0
LIMHLN0163	LIMHLN0163	33	67001510	67001510	watersurfaces_hab_v5	1	1
WVLHOU0692	WVLHOU0692	33	67003345	67003345	watersurfaces_hab_v5	1	1
629342_v2020	629342_v2020	34	75230	75230	watersurfaces_hab_v5	1	1
ANTKAL0019	ANTKAL0019	34	197342	197342	watersurfaces_hab_v5	2	1
ANTOTH0271	ANTOTH0271	34	301614	301614	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0464	ANTBCT0464	34	501982	501982	original sample frame	2	1
ANTMOL0747	ANTMOL0747	34	893046	893046	watersurfaces_hab_v5	1	1
ANTBCT0698	ANTBCT0698	34	1120478	1120478	watersurfaces_hab_v5	1	1
ANTBCT0525	ANTBCT0525	34	1284318	1284318	watersurfaces_hab_v5	1	1
ANTHTS0151	ANTHTS0151	34	1554390	1554390	assessments monitoring cycle 1	1	1
ANTKAS0616	ANTKAS0616	34	1685462	1685462	original sample frame/assessments monitoring cycle 1	1	1
ANTKAL0021	ANTKAL0021	34	1736414	1736414	watersurfaces_hab_v5	1	1
LIMHHE0001	LIMHHE0001	34	1823954	1823954	original sample frame/assessments monitoring cycle 1	1	1
LIMNEE0211	LIMNEE0211	34	2197778	2197778	original sample frame	1	1
544450_v2016	544450_v2016	34	2333486	2333486	original sample frame	2	1
ANTESS0062	ANTESS0062	34	2462430	2462430	watersurfaces_hab_v5	2	1
ANTKAL0469	ANTKAL0469	34	2605790	2605790	watersurfaces_hab_v5	1	1
ANTKAS0033	ANTKAS0033	34	2606838	2606838	original sample frame/assessments monitoring cycle 1	1	1
LIMMSM0197	LIMMSM0197	34	2715218	2715218	original sample frame/assessments monitoring cycle 1	1	1
LIMHHE0375	LIMHHE0375	34	2814902	2814902	original sample frame/assessments monitoring cycle 1	1	1
ANTKAL0383	ANTKAL0383	34	57164510	2900702	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0319	ANTBCT0319	34	2955486	2955486	watersurfaces_hab_v5	1	1
ANTBCT0529	ANTBCT0529	34	2955486	2955486	watersurfaces_hab_v5	1	1
ANTBCT0019	ANTBCT0019	34	2977246	2977246	watersurfaces_hab_v5	2	1
LIMNEE0147	LIMNEE0147	34	3098898	3098898	original sample frame	1	1
ANTRAV0188	ANTRAV0188	34	3447598	3447598	original sample frame	2	1
LIMMSK0221	LIMMSK0221	34	3499090	3499090	watersurfaces_hab_v5	1	1
ANTBCT0089	ANTBCT0089	34	3763678	3763678	watersurfaces_hab_v5	1	1
LIMDST0187	LIMDST0187	34	3851858	3851858	watersurfaces_hab_v5	2	0
LIMNEE0011	LIMNEE0011	34	3901714	3901714	original sample frame/assessments monitoring cycle 1	1	1
LIMMGR0262	LIMMGR0262	34	58731474	4205522	original sample frame/assessments monitoring cycle 1	1	1
LIMMGR0376	LIMMGR0376	34	4205522	4205522	original sample frame/assessments monitoring cycle 1	3	1
ANTHTS0097	ANTHTS0097	34	4346838	4346838	original sample frame/assessments monitoring cycle 1	1	1
ANTBCT0136	ANTBCT0136	34	4517342	4517342	watersurfaces_hab_v5	2	1
ANTBCT0275	ANTBCT0275	34	4811998	4811998	watersurfaces_hab_v5	1	0
610112_v2023	610112_v2023	34	4864734	4864734	original sample frame	1	1
ANTKAL0018	ANTKAL0018	34	4947678	4947678	watersurfaces_hab_v5	1	1
ANTBCT0494	ANTBCT0494	34	4958430	4958430	watersurfaces_hab_v5	1	1
ANTBCT0512	ANTBCT0512	34	4987102	4987102	watersurfaces_hab_v5	1	1
435041_v2023	435041_v2023	34	5059026	5059026	watersurfaces_hab_v5	1	0
ANTBCT0079	ANTBCT0079	34	5107166	5107166	watersurfaces_hab_v5	1	1
ANTMOL0642	ANTMOL0642	34	5280886	5280886	watersurfaces_hab_v5	1	1
ANTBCT0376	ANTBCT0376	34	5478622	5478622	watersurfaces_hab_v5	1	1
ANTRAV0129	ANTRAV0129	34	5479214	5479214	original sample frame	1	1
ANTBCT0508	ANTBCT0508	34	5860574	5860574	watersurfaces_hab_v5	1	0
ANTBCT0055	ANTBCT0055	34	5991902	5991902	watersurfaces_hab_v5	1	1
ANTBCT0315	ANTBCT0315	34	6101214	6101214	watersurfaces_hab_v5	1	1
ANTMOL0555	ANTMOL0555	34	6147190	6147190	watersurfaces_hab_v5	1	1
ANTMOL0547	ANTMOL0547	34	6655094	6655094	watersurfaces_hab_v5	1	1
ANTBCT0057	ANTBCT0057	34	6761950	6761950	watersurfaces_hab_v5	1	1
LIMOPG0041	LIMOPG0041	34	6934482	6934482	original sample frame	2	1
424263_v2020	424263_v2020	34	6953970	6953970	watersurfaces_hab_v5	1	1
LIMOVP0094	LIMOVP0094	34	7257874	7257874	original sample frame/assessments monitoring cycle 1	1	0
ANTMOL0767	ANTMOL0767	34	7261302	7261302	watersurfaces_hab_v5	1	1
ANTKAL0269	ANTKAL0269	34	7420638	7420638	original sample frame/assessments monitoring cycle 1	1	1
LIMHEC0578	LIMHEC0578	34	7518418	7518418	original sample frame/assessments monitoring cycle 1	1	1
ANTKAP0130	ANTKAP0130	34	7892958	7892958	original sample frame	1	1
LIMZNH0374	LIMZNH0374	34	8169170	8169170	assessments monitoring cycle 1	1	1
LIMNEE0133	LIMNEE0133	34	8489234	8489234	original sample frame	1	1
598284_v2023	598284_v2023	34	8512990	8512990	watersurfaces_hab_v5	1	1
ANTBCT0372	ANTBCT0372	34	8558814	8558814	watersurfaces_hab_v5	1	1
584539_v2023	584539_v2023	34	8775134	8775134	watersurfaces_hab_v5	1	1
LIMBRG0182	LIMBRG0182	34	20746166	8884150	original sample frame/assessments monitoring cycle 1	1	1
ANTHTS0136	ANTHTS0136	34	9091030	9091030	original sample frame	1	1
ANTMOL0054	ANTMOL0054	34	9347190	9347190	watersurfaces_hab_v5	1	1
ANTBCT0409	ANTBCT0409	34	9611486	9611486	watersurfaces_hab_v5	1	1
LIMMSM0260	LIMMSM0260	34	9842674	9842674	watersurfaces_hab_v5	1	1
ANTBRS0075	ANTBRS0075	34	9930974	9930974	watersurfaces_hab_v5	1	1
ANTBCT0150	ANTBCT0150	34	10022366	10022366	watersurfaces_hab_v5	1	1
ANTHGS0590	ANTHGS0590	34	10042462	10042462	watersurfaces_hab_v5	1	1
ANTMOL0548	ANTMOL0548	34	10325110	10325110	watersurfaces_hab_v5	1	1
ANTMOL0323	ANTMOL0323	34	10592374	10592374	watersurfaces_hab_v5	1	1
ANTMRK0011	ANTMRK0011	34	10692254	10692254	watersurfaces_hab_v5	1	0
ANTBCT0329	ANTBCT0329	34	10725598	10725598	watersurfaces_hab_v5	1	1
ANTWUU0141	ANTWUU0141	34	10923486	10923486	watersurfaces_hab_v5	2	1
LIMGNK0066	LIMGNK0066	34	10991922	10991922	assessments monitoring cycle 1	2	1
LIMMSM0198	LIMMSM0198	34	11035634	11035634	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0147	ANTBCT0147	34	11070942	11070942	watersurfaces_hab_v5	1	1
ANTBCT0061	ANTBCT0061	34	11136478	11136478	watersurfaces_hab_v5	1	1
LIMHHE0112	LIMHHE0112	34	11222738	11222738	original sample frame/assessments monitoring cycle 1	2	1
600931_v2023	600931_v2023	34	11278558	11278558	watersurfaces_hab_v5	1	1
ANTBCT0140	ANTBCT0140	34	11396574	11396574	watersurfaces_hab_v5	1	1
ANTOTH0270	ANTOTH0270	34	11573806	11573806	original sample frame/assessments monitoring cycle 1	1	1
ANTBCT0036	ANTBCT0036	34	11658718	11658718	watersurfaces_hab_v5	1	1
595561_v2014	595561_v2014	34	11759070	11759070	watersurfaces_hab_v5	1	1
ANTBCT0461	ANTBCT0461	34	11828446	11828446	watersurfaces_hab_v5	2	0
ANTBCT0295	ANTBCT0295	34	12032222	12032222	watersurfaces_hab_v5	1	1
ANTBCT0300	ANTBCT0300	34	12560606	12560606	watersurfaces_hab_v5	1	1
ANTBCT0063	ANTBCT0063	34	12709342	12709342	watersurfaces_hab_v5	1	1
LIMHAS0561	LIMHAS0561	34	12779826	12779826	watersurfaces_hab_v5	1	1
LIMLOM0211	LIMLOM0211	34	12831350	12831350	original sample frame/assessments monitoring cycle 1	1	0
ANTKAS0030	ANTKAS0030	34	12957654	12957654	original sample frame/assessments monitoring cycle 1	1	1
ANTBCT0199	ANTBCT0199	34	13244638	13244638	watersurfaces_hab_v5	1	1
ANTBCT0759	ANTBCT0759	34	13314270	13314270	watersurfaces_hab_v5	2	1
ANTBCT0133	ANTBCT0133	34	13364702	13364702	watersurfaces_hab_v5	1	1
ANTBCT0386	ANTBCT0386	34	13805790	13805790	watersurfaces_hab_v5	1	1
ANTBCT0005	ANTBCT0005	34	13888990	13888990	watersurfaces_hab_v5	1	1
LIMZNH0338	LIMZNH0338	34	14026450	14026450	assessments monitoring cycle 1	2	1
ANTBCT0035	ANTBCT0035	34	14183902	14183902	watersurfaces_hab_v5	1	1
LIMNEE0027	LIMNEE0027	34	14649618	14649618	watersurfaces_hab_v5	2	1
ANTKAL0286	ANTKAL0286	34	14762718	14762718	original sample frame	1	1
ANTKAL0252	ANTKAL0252	34	14777054	14777054	original sample frame	1	1
ANTKAL0468	ANTKAL0468	34	14889694	14889694	watersurfaces_hab_v5	1	1
ANTBCT0702	ANTBCT0702	34	15046878	15046878	watersurfaces_hab_v5	1	1
ANTKAL0287	ANTKAL0287	34	15811294	15811294	original sample frame	2	1
533077_v2016	533077_v2016	34	16284382	16284382	original sample frame	1	1
ANTMOL0046	ANTMOL0046	34	16402550	16402550	original sample frame	1	1
ANTMOL0080	ANTMOL0080	34	16402550	16402550	original sample frame	1	1
LIMBRG0231	LIMBRG0231	34	16446390	16446390	original sample frame	1	1
ANTBCT0463	ANTBCT0463	34	16619742	16619742	watersurfaces_hab_v5	1	1
ANTBCT0086	ANTBCT0086	34	16704990	16704990	watersurfaces_hab_v5	1	1
ANTBSE0109	ANTBSE0109	34	16889502	16889502	watersurfaces_hab_v5	2	1
ANTBCT0038	ANTBCT0038	34	16936414	16936414	watersurfaces_hab_v5	1	1
ANTKAL0330	ANTKAL0330	34	16937694	16937694	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0069	ANTBCT0069	34	17034718	17034718	watersurfaces_hab_v5	1	1
LIMHHE0008	LIMHHE0008	34	17552594	17552594	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0050	ANTBCT0050	34	18179550	18179550	watersurfaces_hab_v5	1	1
ANTBCT0200	ANTBCT0200	34	18225374	18225374	watersurfaces_hab_v5	1	1
ANTKAL0244	ANTKAL0244	34	18315998	18315998	original sample frame	1	1
ANTBCT0171	ANTBCT0171	34	18443742	18443742	watersurfaces_hab_v5	1	1
ANTOTH0268	ANTOTH0268	34	18455086	18455086	original sample frame	1	1
LIMLNK0086	LIMLNK0086	34	18488306	18488306	original sample frame/assessments monitoring cycle 1	2	1
ANTKAL0235	ANTKAL0235	34	18709214	18709214	original sample frame	2	1
ANTKAL0271	ANTKAL0271	34	19300062	19300062	watersurfaces_hab_v5	1	1
ANTKAP0101	ANTKAP0101	34	19348190	19348190	watersurfaces_hab_v5	1	1
ANTBCT0141	ANTBCT0141	34	19361246	19361246	watersurfaces_hab_v5	1	1
ANTMOL0768	ANTMOL0768	34	19438710	19438710	watersurfaces_hab_v5	1	1
LIMGNK0232	LIMGNK0232	34	19452370	19452370	watersurfaces_hab_v5	1	0
ANTKAS0467	ANTKAS0467	34	19795958	19795958	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0320	ANTBCT0320	34	19798238	19798238	watersurfaces_hab_v5	2	1
ANTBCT0785	ANTBCT0785	34	20571614	20571614	watersurfaces_hab_v5	2	1
ANTBCT0408	ANTBCT0408	34	20802782	20802782	watersurfaces_hab_v5	1	0
LIMLOM0235	LIMLOM0235	34	21268754	21268754	original sample frame	1	1
530912_v2018	530912_v2018	34	21394142	21394142	watersurfaces_hab_v5	1	1
LIMGNK0267	LIMGNK0267	34	21483986	21483986	watersurfaces_hab_v5	1	0
638058_v2020	638058_v2020	34	21558902	21558902	watersurfaces_hab_v5	1	1
LIMMGR0259	LIMMGR0259	34	21908434	21908434	watersurfaces_hab_v5	2	1
ANTMOL0716	ANTMOL0716	34	21923958	21923958	watersurfaces_hab_v5	1	1
ANTTUR0296	ANTTUR0296	34	22107438	22107438	assessments monitoring cycle 1	2	1
ANTHTS0086	ANTHTS0086	34	22172630	22172630	original sample frame	1	1
ANTBSE0301	ANTBSE0301	34	22487710	22487710	watersurfaces_hab_v5	1	1
LIMDST0104	LIMDST0104	34	22583890	22583890	original sample frame/assessments monitoring cycle 1	1	1
ANTKAL0279	ANTKAL0279	34	22754014	22754014	watersurfaces_hab_v5	2	1
ANTMOL0573	ANTMOL0573	34	22956150	22956150	watersurfaces_hab_v5	1	1
ANTMRK0006	ANTMRK0006	34	23078558	23078558	watersurfaces_hab_v5	1	0
ANTKAL0471	ANTKAL0471	34	23151326	23151326	watersurfaces_hab_v5	1	1
ANTKAL0260	ANTKAL0260	34	23362270	23362270	original sample frame	2	1
ANTKAS0463	ANTKAS0463	34	23658486	23658486	watersurfaces_hab_v5	3	1
ANTKAL0285	ANTKAL0285	34	23675614	23675614	original sample frame	2	1
530918_v2018	530918_v2018	34	24015582	24015582	watersurfaces_hab_v5	1	1
ANTRAV0169	ANTRAV0169	34	24349486	24349486	original sample frame	1	0
LIMLNK0168	LIMLNK0168	34	24435698	24435698	watersurfaces_hab_v5	1	1
ANTKAL0385	ANTKAL0385	34	24490718	24490718	original sample frame	2	1
ANTBCT0058	ANTBCT0058	34	24700382	24700382	watersurfaces_hab_v5	1	1
ANTBCT0694	ANTBCT0694	34	25209054	25209054	watersurfaces_hab_v5	1	1
LIMOPG0016	LIMOPG0016	34	25415634	25415634	original sample frame/assessments monitoring cycle 1	2	1
LIMTES0026	LIMTES0026	34	25473078	25473078	original sample frame/assessments monitoring cycle 1	2	1
LIMHEC0433	LIMHEC0433	34	25577078	25577078	watersurfaces_hab_v5	2	1
LIMHHE0005	LIMHHE0005	34	25810130	25810130	original sample frame/assessments monitoring cycle 1	2	1
ANTBCT0132	ANTBCT0132	34	25947614	25947614	watersurfaces_hab_v5	1	1
ANTBCT0183	ANTBCT0183	34	25947614	25947614	watersurfaces_hab_v5	1	1
ANTBCT0423	ANTBCT0423	34	25958622	25958622	watersurfaces_hab_v5	1	1
LIMZNH0333	LIMZNH0333	34	26371794	26371794	assessments monitoring cycle 1	1	1
ANTBCT0001	ANTBCT0001	34	26430942	26430942	watersurfaces_hab_v5	1	1
ANTKAL0027	ANTKAL0027	34	26493662	26493662	original sample frame	1	1
ANTBCT0151	ANTBCT0151	34	26602974	26602974	watersurfaces_hab_v5	1	1
ANTESS0224	ANTESS0224	34	26624734	26624734	original sample frame	1	1
ANTBCT0020	ANTBCT0020	34	26799582	26799582	watersurfaces_hab_v5	1	1
ANTBCT0490	ANTBCT0490	34	26847454	26847454	watersurfaces_hab_v5	1	1
ANTBCT0841	ANTBCT0841	34	26978526	26978526	watersurfaces_hab_v5	1	1
ANTWUU0159	ANTWUU0159	34	27012574	27012574	watersurfaces_hab_v5	1	1
ANTBCT0004	ANTBCT0004	34	27258334	27258334	watersurfaces_hab_v5	1	1
ANTMRK0341	ANTMRK0341	34	27731614	27731614	watersurfaces_hab_v5	2	0
ANTBCT0202	ANTBCT0202	34	27924702	27924702	watersurfaces_hab_v5	1	1
LIMBRG0209	LIMBRG0209	34	28282806	28282806	original sample frame	1	1
LIMZNH0360	LIMZNH0360	34	28354258	28354258	assessments monitoring cycle 1	1	1
LIMOPG0001	LIMOPG0001	34	28430290	28430290	original sample frame	2	1
ANTHGS0196	ANTHGS0196	34	28980574	28980574	original sample frame/assessments monitoring cycle 1	1	0
ANTMOL0057	ANTMOL0057	34	28985462	28985462	original sample frame	1	1
ANTBCT0021	ANTBCT0021	34	29060574	29060574	watersurfaces_hab_v5	1	1
ANTBCT0396	ANTBCT0396	34	29075678	29075678	watersurfaces_hab_v5	1	1
ANTBCT0116	ANTBCT0116	34	29222366	29222366	watersurfaces_hab_v5	1	1
LIMNEE0109	LIMNEE0109	34	29280530	29280530	original sample frame	2	1
ANTBCT0253	ANTBCT0253	34	30251230	30251230	watersurfaces_hab_v5	1	1
LIMOPG0020	LIMOPG0020	34	30442962	30442962	original sample frame	1	1
ANTBCT0074	ANTBCT0074	34	30830046	30830046	watersurfaces_hab_v5	1	1
638060_v2020	638060_v2020	34	31003254	31003254	watersurfaces_hab_v5	1	1
ANTBCT0454	ANTBCT0454	34	31037662	31037662	watersurfaces_hab_v5	1	1
ANTKAS0462	ANTKAS0462	34	31395830	31395830	assessments monitoring cycle 1	2	1
LIMHVL0092	LIMHVL0092	34	31466166	31466166	original sample frame/assessments monitoring cycle 1	3	1
ANTKAL0251	ANTKAL0251	34	31554270	31554270	original sample frame	1	1
641185_v2020	641185_v2020	34	31632862	31632862	watersurfaces_hab_v5	1	1
ANTBCT0498	ANTBCT0498	34	31889630	31889630	original sample frame	1	1
ANTGRO0105	ANTGRO0105	34	31923926	31923926	original sample frame	1	1
ANTBCT0070	ANTBCT0070	34	32009694	32009694	watersurfaces_hab_v5	1	1
ANTBCT0233	ANTBCT0233	34	32074974	32074974	watersurfaces_hab_v5	1	0
ANTBCT0031	ANTBCT0031	34	32075230	32075230	watersurfaces_hab_v5	2	1
ANTKAL0399	ANTKAL0399	34	65764062	32209630	original sample frame	1	1
ANTBCT0693	ANTBCT0693	34	32221406	32221406	watersurfaces_hab_v5	1	1
LIMOPG0030	LIMOPG0030	34	32540114	32540114	original sample frame	1	1
LIMZNH0318	LIMZNH0318	34	32663250	32663250	original sample frame	2	1
ANTMRK0065	ANTMRK0065	34	33061278	33061278	watersurfaces_hab_v5	1	0
ANTRAV0141	ANTRAV0141	34	33151790	33151790	watersurfaces_hab_v5	1	1
ANTBSE0067	ANTBSE0067	34	33154718	33154718	watersurfaces_hab_v5	1	1
ANTMOL0065	ANTMOL0065	34	33179766	33179766	original sample frame	1	1
ANTBRS0037	ANTBRS0037	34	33544414	33544414	watersurfaces_hab_v5	1	1
ANTMOL0577	ANTMOL0577	34	33661046	33661046	watersurfaces_hab_v5	1	1
ANTHTS0090	ANTHTS0090	34	33706966	33706966	watersurfaces_hab_v5	1	1
ANTBCT0742	ANTBCT0742	34	34153950	34153950	watersurfaces_hab_v5	1	1
ANTKAL0123	ANTKAL0123	34	34189022	34189022	watersurfaces_hab_v5	1	1
ANTKAL0242	ANTKAL0242	34	34257630	34257630	original sample frame	1	1
ANTBCT0129	ANTBCT0129	34	34313694	34313694	watersurfaces_hab_v5	1	1
544684_v2016	544684_v2016	34	34629358	34629358	original sample frame	1	1
ANTKAL0247	ANTKAL0247	34	34634462	34634462	original sample frame/assessments monitoring cycle 1	1	1
ANTOTH0269	ANTOTH0269	34	35166766	35166766	original sample frame	1	1
ANTWUU0282	ANTWUU0282	34	35198430	35198430	watersurfaces_hab_v5	1	0
LIMNEE0213	LIMNEE0213	34	35686674	35686674	original sample frame	1	1
585555_v2020	585555_v2020	34	35841502	35841502	watersurfaces_hab_v5	1	1
LIMLOM0237	LIMLOM0237	34	35948818	35948818	original sample frame	1	1
ANTHTS0162	ANTHTS0162	34	35960790	35960790	watersurfaces_hab_v5	1	1
ANTBCT0272	ANTBCT0272	34	36018398	36018398	watersurfaces_hab_v5	1	1
ANTBCT0111	ANTBCT0111	34	36138462	36138462	watersurfaces_hab_v5	1	1
ANTBCT0493	ANTBCT0493	34	36280542	36280542	watersurfaces_hab_v5	1	1
ANTBCT0099	ANTBCT0099	34	36300254	36300254	watersurfaces_hab_v5	1	1
ANTBCT0046	ANTBCT0046	34	36335070	36335070	watersurfaces_hab_v5	1	1
VBRSZI0329	VBRSZI0329	34	36518198	36518198	watersurfaces_hab_v5	1	1
LIMGNK0186	LIMGNK0186	34	36950482	36950482	watersurfaces_hab_v5	1	0
ANTBCT0028	ANTBCT0028	34	37037534	37037534	assessments monitoring cycle 1	2	1
ANTBCT0085	ANTBCT0085	34	37449182	37449182	watersurfaces_hab_v5	1	1
ANTKAL0274	ANTKAL0274	34	37682910	37682910	watersurfaces_hab_v5	1	1
611417_v2023	611417_v2023	34	37714654	37714654	original sample frame	1	1
ANTMOL0551	ANTMOL0551	34	38048886	38048886	original sample frame	1	1
ANTBCT0414	ANTBCT0414	34	38082782	38082782	watersurfaces_hab_v5	1	1
LIMGNK0345	LIMGNK0345	34	38261202	38261202	watersurfaces_hab_v5	1	0
ANTBCT0787	ANTBCT0787	34	38661598	38661598	watersurfaces_hab_v5	1	1
LIMDST0113	LIMDST0113	34	39490130	39490130	original sample frame	1	1
ANTTUR0356	ANTTUR0356	34	39506990	39506990	watersurfaces_hab_v5	1	1
ANTKAL0057	ANTKAL0057	34	39680734	39680734	original sample frame	1	1
ANTBCT0242	ANTBCT0242	34	39823582	39823582	original sample frame	1	1
ANTKAL0366	ANTKAL0366	34	40022750	40022750	watersurfaces_hab_v5	1	1
ANTKAS0405	ANTKAS0405	34	40033270	40033270	original sample frame	1	0
LIMLOM0346	LIMLOM0346	34	40465782	40465782	watersurfaces_hab_v5	1	1
LIMNEE0176	LIMNEE0176	34	40847634	40847634	original sample frame	1	1
611416_v2023	611416_v2023	34	40860382	40860382	original sample frame	1	1
LIMOPG0129	LIMOPG0129	34	40928722	40928722	original sample frame	1	1
ANTBCT0106	ANTBCT0106	34	41315806	41315806	watersurfaces_hab_v5	1	1
ANTKAL0267	ANTKAL0267	34	41319134	41319134	original sample frame	1	1
LIMNEE0183	LIMNEE0183	34	41863442	41863442	original sample frame	1	1
ANTBCT0135	ANTBCT0135	34	42200542	42200542	watersurfaces_hab_v5	1	1
ANTBCT0153	ANTBCT0153	34	42413534	42413534	watersurfaces_hab_v5	1	1
ANTWUU0170	ANTWUU0170	34	42548702	42548702	watersurfaces_hab_v5	1	1
LIMZNH0443	LIMZNH0443	34	43296466	43296466	original sample frame	1	1
ANTKAS0040	ANTKAS0040	34	43366358	43366358	original sample frame	1	1
ANTBCT0109	ANTBCT0109	34	44215774	44215774	watersurfaces_hab_v5	1	1
ANTBCT0126	ANTBCT0126	34	44330462	44330462	watersurfaces_hab_v5	1	1
617230_v2023	617230_v2023	34	44335838	44335838	watersurfaces_hab_v5	1	1
ANTBCT0472	ANTBCT0472	34	44407006	44407006	watersurfaces_hab_v5	1	1
ANTBCT0114	ANTBCT0114	34	44527070	44527070	watersurfaces_hab_v5	1	1
ANTKAL0002	ANTKAL0002	34	44793566	44793566	watersurfaces_hab_v5	1	1
ANTBCT0127	ANTBCT0127	34	44885470	44885470	watersurfaces_hab_v5	1	1
ANTMOL0724	ANTMOL0724	34	44889838	44889838	watersurfaces_hab_v5	1	1
ANTMOL0145	ANTMOL0145	34	44928118	44928118	watersurfaces_hab_v5	1	1
ANTBCT0212	ANTBCT0212	34	45324510	45324510	watersurfaces_hab_v5	1	1
629345_v2020	629345_v2020	34	45688286	45688286	watersurfaces_hab_v5	1	1
ANTGRO0095	ANTGRO0095	34	45924054	45924054	original sample frame	1	1
ANTBCT0013	ANTBCT0013	34	46261726	46261726	watersurfaces_hab_v5	1	1
ANTBCT0492	ANTBCT0492	34	46377182	46377182	watersurfaces_hab_v5	1	1
ANTKAL0254	ANTKAL0254	34	46562014	46562014	original sample frame	1	1
529112_v2018	529112_v2018	34	47032542	47032542	watersurfaces_hab_v5	2	1
LIMHHE0002	LIMHHE0002	34	47109330	47109330	assessments monitoring cycle 1	2	1
595461_v2014	595461_v2014	34	47524818	47524818	original sample frame	1	1
ANTKAS0264	ANTKAS0264	34	47529974	47529974	original sample frame	1	1
LIMNEE0082	LIMNEE0082	34	47663378	47663378	original sample frame	1	1
ANTKAL0387	ANTKAL0387	34	47764190	47764190	watersurfaces_hab_v5	3	1
ANTBCT0520	ANTBCT0520	34	47884510	47884510	watersurfaces_hab_v5	2	1
LIMZNH0437	LIMZNH0437	34	47924946	47924946	watersurfaces_hab_v5	2	1
ANTKAL0250	ANTKAL0250	34	48265950	48265950	original sample frame	1	1
ANTBCT0786	ANTBCT0786	34	48360926	48360926	watersurfaces_hab_v5	1	1
ANTRAV0175	ANTRAV0175	34	48637742	48637742	original sample frame	1	1
ANTBCT0344	ANTBCT0344	34	48670942	48670942	watersurfaces_hab_v5	1	1
ANTTUR0359	ANTTUR0359	34	48682030	48682030	watersurfaces_hab_v5	1	1
541430_v2016	541430_v2016	34	48919262	48919262	original sample frame	1	1
LIMNEE0177	LIMNEE0177	34	49236242	49236242	original sample frame	1	1
