code_watersurfaces	grts_ranking	in_object	x	y
VBRPEP0052	42691385	1	134801.06417023	161291.6832
LIMLUM0041	42707942	1	205828.98237829	185379.9426
WVLJAB0544	42712833	1	61602.4444734965	205487.49385
ANTHST0226	42729782	1	187449.19336479	191441.3864
WVLZUI0024	42750645	1	64192.5802007219	219394.2075
ANTKAS0372	42757110	1	193971.12992759	217805.4539
WVLDEH0345	42757557	1	61671.6039088201	221944.9268
LIMBOC0235	42807442	1	240214.099881951	208852.859549999
WVLBLA0470	42824373	1	64044.8518526512	221139.133950001
ANTBAL0561	42845046	1	209195.45437067	206656.15455
WVLDEP0019	42856625	1	23928.5482157076	195993.888449999
LIMZNH0095	42901174	1	217235.13416778	186511.4659
ANTBRS0118	42913758	1	158933.63184396	224715.08145
WVLBLA0401	42922677	1	63649.0859330324	220839.950250002
538159_v2018	42932177	1	50558.9669016455	184555.520750001
WVLDEH0271	42939393	1	58151.2205868055	216523.98655
ANTSIL0316	42947478	1	163168.131267581	215305.70455
LIMZNH0106	42950326	1	217853.44751048	185975.16705
ANTARE0340	42956334	1	202169.237045399	224143.810799999
WVLBLA0031	42970549	1	62316.8412855591	221529.777249999
ANTLIL0449	42983894	1	180123.616835044	215397.804099999
ANTTUR0112	43007022	1	190308.60821871	218865.94985
ANTBAL0658	43030390	1	206420.669247176	204213.474399999
LIMZNH0507	43035346	1	222190.905196569	186836.932167448
WVLJAB0437	43040513	1	61271.5629271697	205444.699450001
WVLBRU0749	43048629	1	69543.4390651508	219826.600849999
ANTGEE0140	43051766	1	190125.982455851	210011.692499999
ANTRIJ0017	43066526	1	174939.84118588	224792.7446
VBRTWI0179	43093926	1	186189.839359634	180226.256450001
LIMHAS0088	43099878	1	216070.80593096	180756.147799999
LIMHAS0243	43099878	1	216059.906969944	180759.708000001
LIMHAS0744	43099878	1	216049.962449679	180739.685799999
ANTTUR0257	43104302	1	189384.264873992	226165.7016
LIMHAS0463	43114214	1	216590.52796035	183720.8383
ANTMOL0134	43119734	1	206954.24937724	218245.7976
ANTOTH0219	43122734	1	193327.10114294	226389.12185
ANTGEE0453	43171574	1	193827.7206365	203574.0463
WVLKNO0177	43208757	1	77064.4951694102	226719.724000001
WVLBLA0253	43217589	1	64490.2911542168	221363.083050001
WVLBLA0464	43265461	1	62809.3100136487	221818.6393
LIMZNH0443	43296466	1	224497.84678715	188693.9054
LIMLOM0233	43345170	1	222542.51271453	216756.13745
WVLBRN0203	43358273	1	75164.0614618688	199664.42475
LIMZNH0479	43359926	1	217017.961292717	186146.90505
ANTKAS0040	43366358	1	185716.96860392	210098.33165
LIMHMA0158	43374866	1	226114.83856985	217825.73105
WVLDAM0413	43407157	1	79463.48592552	221979.3774
ANTWUU0176	43423198	1	166464.16730842	229410.17545
LIMHHE0306	43441874	1	222975.25144722	189971.7088
ANTLIL0157	43459030	1	180642.106230776	215712.77245
505686_v2020	43464477	1	95445.2636303969	218787.340699999
ANTBRS0049	43534558	1	162062.67540503	223468.43645
WVLKNO0381	43547957	1	78516.5434925417	228465.020850001
ANTKAS0600	43576310	1	193799.118802978	217531.7775
ANTOLE0015	43595734	1	185540.86645221	208954.04555
LIMDST0074	43597906	1	248179.07212653	194447.39095
401208_v2020	43655401	1	146601.341089714	195964.005350001
WVLNWP0012	43661105	1	36179.7085727547	205909.928200001
WVLBLA0231	43789749	1	62767.0719302922	222050.181500001
WVLKOK0189	43808945	1	29776.2920886054	201730.209999999
WVLJAB0148	43826945	1	61447.33741114	205580.19885
WVLKOK0124	43859761	1	30684.0271754031	202286.3506
WVLDEP0049	43918513	1	24097.7758126408	198283.32745
LIMGNK0121	43919666	1	226179.46189277	182701.784
WVLHOU0693	43934673	1	51740.8124990728	184473.88965
493043_v2018	43985454	1	194839.686667953	223523.206900001
441193_v2016	44044981	1	63038.5624058279	220247.137600001
ANTHTS0083	44069846	1	179747.14317054	208008.07565
ANTRIJ0021	44115102	1	175013.2907325	224834.8607
ANTRIJ0059	44115102	1	175020.02791601	224857.76785
WVLZED0150	44121857	1	61250.8573339879	204610.478700001
ANTBSE0338	44131998	1	181022.564992707	224854.342232187
103414_v2016	44138561	1	78200.6147205076	197324.7081
ANTRIJ0041	44168350	1	175198.908587384	224433.260775533
LIMKIN0121	44171666	1	245184.31001228	206517.375600001
LIMMSK0353	44201810	1	242807.390669409	195699.587242793
ANTBCT0109	44215774	1	164257.042050613	228029.511950001
ANTLIL0168	44274134	1	179248.95423542	214562.4994
ANTBSE0365	44280478	1	184382.594119536	224847.389599999
ANTBRM0197	44290793	1	143540.16874947	200221.90025
ANTBSE0381	44316318	1	181439.446253739	224394.6106
ANTBCT0126	44330462	1	164732.929831993	227351.6019
571370_v2018	44335838	1	154859.27053365	233023.253050001
LIMBOC0027	44336658	1	232599.96372624	211663.11715
ANTBCT0472	44407006	1	162928.146138997	226357.43465
WVLKNO0171	44449845	1	77672.1970382428	226041.5711
ANTLIL0091	44478934	1	181041.68862461	218116.7836
ANTBAA0542	44500382	1	183281.167481062	233791.41475
WVLBLA0210	44510645	1	62121.1222971159	221675.230700001
513023_v2018	44520169	1	143982.174686296	200642.6514
VBRSZI0248	44524854	1	192704.95608763	189655.80775
ANTBCT0114	44527070	1	164437.930442289	227082.873
VBRARS0360	44540038	1	179743.08022066	184846.64205
ANTMEC0122	44571414	1	160042.46539651	189482.54535
WVLODB0125	44579841	1	57161.8630646277	212485.380549999
WVLHOU0568	44585937	1	51142.4362021619	183602.29085
ANTOTH0313	44587566	0	194796.27396279	225330.6679
ANTOLE0041	44644310	1	185431.25976807	208864.9878
LIMZNH0066	44654262	1	217673.63728828	186696.73
505740_v2020	44717749	1	70464.9911185475	224911.7206
WVLBLA0468	44765877	1	63604.7788865035	220505.828950001
ANTTUR0276	44769582	1	190238.62457167	228054.0297
LIMZNH0102	44785334	1	217737.35273104	186250.0212
ANTKAL0002	44793566	1	154992.914753203	229119.30215
LIMHLN0071	44801078	1	201787.00000371	186030.96855
LIMZNH0442	44869330	1	224527.28421368	188756.2279
ANTBCT0127	44885470	1	166071.721949832	228189.8858
ANTMOL0724	44889838	1	204495.268643134	221045.984299999
WVLZED0113	44908289	1	61169.1827034828	204553.751750002
ANTMOL0145	44928118	1	206970.658531807	213114.108450001
312330_v2016	44992210	1	225547.967687782	188930.520599999
WVLBLA0449	44995253	1	64879.8693001593	220353.42395
510156_v2018	44998774	1	206305.020479397	212158.293099999
ANTBAL0438	45049718	1	207309.916576608	204718.250849999
LIMDST0118	45060690	1	239676.28771765	190372.124
ANTANT0434	45112982	1	154766.855198609	210302.0395
ANTRET0236	45125878	1	196416.96420134	212728.08105
LIMHLN0137	45128758	1	201464.46330185	186248.5264
LIMZNH0431	45141734	1	218304.778067375	184822.995450001
WVLZUI0014	45157813	1	61665.080605327	219587.48175
ANTMOL0067	45197038	1	205364.385087813	218843.05845
LIMHAS0719	45262566	1	216194.194155239	180815.87745
LIMMSM0172	45268978	1	240584.960625524	182458.59025
ANTWUU0177	45299166	1	168212.987179403	230122.1516
WVLKNO0222	45301813	1	77374.9879916953	226399.309249999
ANTBCT0212	45324510	1	162672.943693637	225952.546599999
WVLBLA0281	45347509	1	63268.5020913364	221357.8826
WVLZED0502	45367041	1	61477.0090263988	204950.337100001
WVLDEP0121	45408433	1	24468.1158035403	196154.084749999
314405_v2016	45450962	1	225164.911598744	189035.062100001
ANTKAS0459	45469686	1	188174.759556423	217871.290299999
WVLLOR0412	45471377	1	37791.8127273408	185241.821150001
ANTBAL0140	45494134	1	204093.530230871	204406.10375
LIMZNH0233	45571766	1	217873.12688581	186215.0889
ANTLIL0275	45611478	1	179609.18210464	214068.9543
WVLBRN0417	45618241	1	75744.29284188	200520.6769
WVLJAB0597	45629185	1	61643.0755821821	205248.475049999
435899_v2016	45633205	1	68972.1870702749	221807.681100002
OVLSTL0178	45668637	1	99947.1166948802	220080.747950001
ANTKAS0266	45674486	1	188858.824579985	216114.5119
LIMHAS0569	45682406	1	217727.035385145	184403.7082
ANTGEE0846	45684470	1	189068.531572807	208693.09055
629345_v2020	45688286	1	165582.357338626	227435.3826
ANTWIL0124	45785065	1	152067.102513898	194006.1578
ANTRIJ0643	45786270	1	174364.63654323	225136.48795
WVLKOK0162	45825841	1	30876.5933496793	202541.6413
WVLZUI0016	45833653	1	60864.4168574537	219831.9429
ANTRAV0379	45849390	1	195170.58730965	227869.2583
ANTMEC0259	45882134	1	159814.79353496	189668.2996
LIMBRE0062	45899922	1	240213.146922929	207038.873050001
LIMBOC0121	45909522	1	232495.05602089	211742.5164
ANTGRO0095	45924054	1	177538.70726154	208359.01485
LIMLOM0478	45932150	1	213080.43909842	208160.3167
WVLOSK0530	45951937	1	73074.604215103	205578.550899999
WVLOSK0531	45951937	1	73090.6019617767	205584.330049999
LIMMSK0466	45954194	1	243207.92016782	202307.355349999
WVLZED0032	45956865	1	61191.0673864295	204666.5953
LIMHAS0736	45967078	1	215938.531675	180679.09395
WVLKNO0045	45972789	1	78735.2635074965	227943.391900001
ANTOTH0316	46023214	1	194356.37410187	220238.462299999
LIMGNK0176	46059826	1	221966.255654771	183801.0999
103333_v2014	46111745	1	56603.3805612278	211609.774600001
656470_v2014	46121689	1	117690.900617904	159299.5121
WVLKNO0264	46140981	1	79880.8438910199	228242.135849999
WVLJAB0443	46186241	1	61426.2837007083	205317.513950001
ANTGEE0938	46192374	1	189094.784755488	209738.634550001
426194_v2020	46239654	1	186256.208528517	180190.50955
WVLZNB0856	46245329	1	52890.4732273966	172291.546399999
LIMHAS0704	46245606	1	215924.240357815	180804.8511
472089_v2018	46259922	1	223700.677878156	190502.858999999
ANTBCT0013	46261726	1	165413.912290607	227912.672250001
512759_v2018	46263733	1	61921.7552023745	220753.98305
ANTHGS0006	46283870	1	180244.307603325	242252.794050001
LIMHAS0093	46311142	1	216220.455126225	180837.925700001
LIMHAS0271	46311142	1	216214.191536122	180844.222549999
LIMZNH0177	46321334	1	216220.30574707	187129.05325
ANTRET0186	46362158	1	201867.253128981	220494.985487459
LIMHVL0465	46370486	1	215511.54985745	187252.1296
OVLSTL0300	46371101	1	98704.9710542393	218700.67485
WVLOOS0039	46374001	1	49812.3304513131	210663.261849999
WVLBRU1072	46419637	1	68955.3557577136	222137.058800001
LIMBRE0284	46477458	1	240438.065972548	208367.23285
LIMZNH0161	46489270	1	217775.17293247	186589.0598
WVLDEH0194	46493109	1	61266.656838395	222157.720700001
456665_v2016	46536989	1	101309.249398798	219276.1526
WVLJAB0157	46546689	1	60950.49370941	205262.6155
WVLNWP0043	46561073	1	34683.4804216361	204520.0163
ANTKAL0254	46562014	1	158976.2079	228425.1956
WVLDEP0166	46573745	1	27041.0774257604	200027.77705
WVLKNO0041	46595381	1	77956.8659250771	227822.250399999
LIMLNK0245	46619634	1	240789.397387501	181107.954049999
WVLZUI0242	46699189	1	64488.9567794622	219665.444800001
515133_v2018	46780406	1	188057.710097122	218064.42275
WVLBRU1083	46784181	1	69196.5343884607	220365.807
427603_v2020	46786866	1	226230.349032799	183345.479599999
WVLKNO0012	46787893	1	77224.6638338917	228126.0776
451806_v2016	46809001	1	124940.277079024	199012.257100001
LIMNEE0180	46811410	1	223758.23442286	218013.33115
ANTRAV0289	46832430	1	195852.36167716	227929.19885
ANTWES0062	46842966	1	182506.532292525	195028.3584
ANTANT0253	46898109	1	149888.57949023	220287.21585
LIMZNH0048	46911158	1	216092.71058021	187483.88055
ANTHST0366	46924086	1	187477.77171046	191402.15245
OVLSTL0224	46943561	1	95586.6438647395	218024.7864
ANTBSE0162	46969502	1	181359.18471583	219778.94405
WVLKNO0277	47004981	1	77416.1894915035	227593.212450001
WVLKNO0278	47004981	1	77416.849294346	227613.937200001
WVLDEP0062	47027377	1	23282.9853490851	198292.109000001
ANTARE0200	47027950	1	203142.821169338	221430.13538648
529112_v2018	47032542	1	164190.809978783	226154.9856
510263_v2018	47041654	1	207804.020089462	214166.903449999
LIMMGR0371	47095762	1	233883.18040662	195808.1862
LIMHHE0002	47109330	1	220380.80981792	197965.95815
ANTHGS0650	47170974	1	182541.181497191	233637.24705
ANTBAL0429	47179638	1	207728.98568343	205880.36315
ANTBCT0438	47192286	1	163149.787609999	225221.619350001
ANTMEC0253	47192854	1	159910.82619235	189623.78225
ANTMEC0255	47192854	1	159902.5655	189604.7322
LIMLNK0039	47249394	1	238650.75927869	179701.11875
LIMHAS0087	47294182	1	216035.855979805	180775.727150001
LIMHAS0178	47294182	1	216035.315817208	180792.668749999
LIMHAS0264	47294182	1	216016.902607671	180781.37645
LIMHAS0746	47294182	1	216037.568588149	180766.313549999
ANTMRK0247	47297838	1	188130.353799741	229716.433349999
WVLKOK0019	47312689	1	32496.0020406358	204165.826800002
WVLHOU0560	47326161	1	50838.3500083337	184148.848399999
LIMHAS0753	47359718	1	216078.33905	180840.398799999
WVLBLA0211	47426997	1	62211.1414856997	221542.078949999
LIMHHE0311	47439570	1	223502.633268747	190243.59255
WVLKNO0014	47451701	1	79603.783287794	228245.103499999
ANTMEC0118	47454998	1	160031.75622202	189692.59235
VBRBEG0666	47471958	1	178394.54057015	188776.8542
405560_v2020	47484838	1	186147.008177719	180080.275599999
OVLSTK0297	47486569	1	129041.565851846	214843.40325
WVLHOU0694	47490001	1	51504.300972332	184856.8748
LIMMSM0016	47498226	1	238507.656197159	183737.871900002
595461_v2014	47524818	1	230005.816385208	194627.358100001
ANTKAS0264	47529974	1	187774.43364284	218053.97705
ANTKAS0194	47550454	1	188962.374099855	217031.7125
LIMHEC0377	47563702	1	216197.319349976	201228.6401
ANTARE0229	47609390	1	201482.79896991	224319.29945
ANTKAS0394	47619062	1	191161.11296856	215397.82795
WVLOOS0032	47637617	1	52015.5705756591	210536.0754
LIMNEE0082	47663378	1	223953.80603934	218476.5536
WVLBLA0071	47680949	1	62788.2427801882	220188.022
VBRARS0554	47685766	1	179868.856095543	184829.821549999
ANTGEE0875	47699702	1	189499.87249907	210111.1609
ANTKAL0387	47764190	1	155184.513162953	233247.2961
ANTRIJ0048	47768734	1	174763.424514995	226029.953399999
LIMZNH0059	47799990	1	217795.59516189	186598.657
WVLKNO0096	47818805	1	74243.4351703062	224818.12325
ANTRIJ0052	47838366	1	175623.452125001	224353.6119
LIMKIN0018	47861906	1	242549.53070344	208144.3422
426880_v2020	47868210	1	225462.514028677	182123.794950001
ANTBCT0520	47884510	1	163568.456650266	226177.3453
ANTRAN0360	47900566	1	167227.33645204	210977.3631
LIMZNH0437	47924946	1	225890.163594173	188333.68895
481511_v2018	47940801	1	87323.4000723526	204964.95365
ANTMEC0276	47979286	1	159820.45215	189814.6976
550560_v2018	47980690	1	240159.174591668	208006.51825
WVLBRU0371	47995573	1	66231.2262118209	224410.34465
ANTLIL0032	48017878	1	180886.30988932	217986.06735
LIMDPB0319	48044338	1	223740.36324999	182054.72825
WVLHOU0418	48047057	1	51200.5248800006	184635.529850001
ANTTUR0006	48051502	1	189835.435443824	230853.888500001
LIMKIN0192	48089490	1	244905.501530104	203096.449100001
ANTESS0009	48111390	1	154968.18144487	239136.86105
WVLKOK0141	48115505	1	33650.7507337302	203004.373400001
WVLNWP0039	48133937	1	34662.7670546902	204488.41475
LIMZNH0077	48144054	1	217271.06225309	186433.42675
ANTMAL0243	48159902	1	170181.77766382	220182.20985
ANTHST0456	48165206	1	184523.661887281	190638.363150001
WVLHOU0397	48175057	1	50520.166390138	184760.314200001
ANTHEI0155	48206678	1	174561.36964349	192955.0872
ANTKAL0250	48265950	1	158725.071075	227992.15645
WVLDEP0001	48292017	1	24569.2481864687	196531.309250001
LIMZNH0099	48303846	1	218117.52651112	184300.94005
ANTRIJ0049	48309406	1	175054.69065001	224842.96905
WVLKNO0270	48315701	1	77681.3732925924	227576.903449999
WVLZED0087	48316161	1	61310.9957998897	204593.4356
LIMOPG0016	48353234	1	232599.629213857	194481.5911
ANTBCT0786	48360926	1	164339.486128086	227728.737000002
WVLJAB0448	48381697	1	61369.2572692796	205260.337399999
ANTBRM0220	48419561	1	143127.90547611	200678.1012
LIMKIN0100	48443794	1	245777.131757515	206722.2083
WVLKNO0364	48463157	1	79322.9858566846	227878.88655
WVLDEP0098	48484529	1	23817.236590088	196231.0502
ANTHST0066	48492886	1	184468.51810699	190417.6385
WVLBLA0330	48501429	1	63248.9617287978	220573.993449999
ANTRIJ0007	48555166	1	175115.482894795	225985.52255
498066_v2020	48561601	1	76746.011077196	216261.8256
LIMLOM0113	48564598	1	214622.919731881	216312.29345
WVLHOU0558	48571345	1	51100.2625402411	184370.900350001
LIMZNH0068	48586422	1	217651.9477476	186384.07005
VBRHOL0022	48631686	1	176518.24771009	179279.0155
ANTRAV0175	48637742	1	199196.00666847	232787.45075
OVLLOK0298	48661417	1	123122.10353157	201081.4941
ANTBCT0344	48670942	1	163684.159089616	226246.048250001
ANTTUR0359	48682030	1	188398.669944552	219332.4068
WVLDEP0107	48682161	1	22622.5136140884	199164.1458
LIMKIN0235	48686562	1	251585.044619631	206540.436899999
LIMHHE0154	48692946	1	226609.60765199	192671.02155
ANTBCT0583	48746654	1	170170.205249114	224379.694
LIMMSK0116	48760658	1	239833.901617871	195973.4991
LIMBRG0273	48821942	1	211955.07977689	193673.14425
LIMBRG0249	48848822	1	216212.335585833	196379.9221
WVLKNO0021	48856373	1	78518.4087984216	228135.8506
ANTLIL0595	48901590	1	183176.47557617	217582.80585
ANTBCT0590	48902302	1	172671.022931856	225350.62025
541430_v2016	48919262	1	154656.215569462	232602.2326
WVLOSK0350	48970689	1	73525.76636981	205352.5581
ANTHUL0205	48981078	1	184868.572769789	195040.1844
456591_v2016	48981685	1	67161.9990055552	224230.0066
549749_v2018	48992786	1	229271.212579154	217394.754550001
ANTWES0416	49000246	1	186986.93156533	196648.81275
ANTTUR0047	49029422	1	190239.08651322	228337.529850001
WVLBLA0056	49032629	1	62962.3214936913	222059.242999999
LIMLNK0116	49068018	1	239116.50795812	180971.2625
ANTTUR0297	49108270	1	189532.223935494	228580.586000001
LIMPEE0584	49137426	1	222216.615465526	203761.8367
ANTMOL0556	49138806	1	207633.007654616	214093.4531
WVLBRD0116	49162353	1	53835.6638173564	215932.7688
OVLDNL0063	49163257	1	128318.157409564	177033.6121
LIMKIN0227	49164690	1	245653.910439025	206574.32925
ANTHGS0506	49204638	1	181574.110050075	233554.99075
LIMNEE0177	49236242	1	223827.80977158	218181.88035
LIMHEC0046	49300086	1	218629.257378281	204564.149900001
WVLIEP0748	49302865	1	46823.63406582	168655.2337
ANTRET0199	49311278	1	201625.20186952	220230.40445
ANTBAL0584	49321846	1	206355.194489751	204053.856350001
ANTHGS0552	49335646	1	171537.91457483	237598.99785
457275_v2016	49352373	1	68807.7460071285	220656.3051
514922_v2018	49414546	1	245009.839851036	206498.834099999
WVLODB0116	49454081	1	56561.4873741872	212130.98315
WVLODB0127	49454081	1	56576.5611830994	212134.916200001
LIMHAS0092	49456870	1	216101.233836624	180782.16295
LIMHAS0245	49456870	1	216104.836215628	180771.8859
LIMHAS0286	49456870	1	216101.631671984	180796.0067
LIMGNK0175	49473842	1	226215.03698569	182888.7874
WVLKNO0023	49491253	1	76715.4323928297	227177.900899999
LIMMGR0255	49504210	1	233070.88807101	194765.84405
LIMTES0166	49508406	1	194453.52619898	192575.4205
WVLJAB0556	49561345	1	61529.449208613	205015.272500001
WVLHOU0561	49619921	1	50972.6583295119	184326.01375
560250_v2018	49630902	1	216448.389325201	185885.578849999
ANTKAS0353	49638390	1	193963.04177287	218513.22365
600121_v2018	49650222	1	195358.369559991	225638.474450001
LIMHHE0009	49665234	1	219886.35886604	197842.62535
WVLKNO0029	49724725	1	79228.1121337115	226938.323799999
LIMNEE0181	49727762	1	223652.01307153	217992.16445
ANTMOL0527	49768174	1	204807.61799047	219622.6282
LIMZNH0508	49785554	1	222415.332720471	186839.713331687
LIMZNH0509	49813202	1	223011.703122984	187466.21105
LIMZNH0493	49831606	1	218191.4233	186190.3127
ANTKAS0295	49857782	1	195835.152848358	216377.025201258
ANTKAS0131	49868790	1	188897.038955664	216057.05855
208410_v2018	49884681	1	118376.277841398	211733.517350001
ANTRAV0294	49888046	1	195839.74074843	229008.98325
LIMHAS0009	49896166	1	213370.550650201	181332.36575
